,Action.L,Action.R,Action.U,Action.D,Action.W,Action.C
"[[ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  1.  1.  3. 13.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  4.  6.]]",-1.5,16.167524236125157,-30.0,0.0,85.08482095919453,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [15.  4.  1.  1. 13.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",-43.1217941404341,0.0,0.0,0.0,0.0,0.0
"[[12.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-30.0,-30.0,-30.0,0.0,120.39149543693476,0.0
"[[ 1.  1.  3.  3. 13.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",264.0204937722207,308.2230538050883,241.0699423659668,256.70797855924883,243.69880025365416,109.33617577418924
"[[ 4.  1.  1.  3. 13.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  4.  6.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",0.0886973099999999,308.6691432277528,53.68068753653564,13.822839353148826,46.02778097253373,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  6.  3.  3.]
 [15.  4.  4.  1.  1.]]",4.153892666983629,-1.5,-1.5,0.0,171.6945539665992,-30.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  6.  3.  3.  3.]
 [15.  4.  1.  1.  3.]]",3.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  1.  6.]
 [15.  4.  4.  4.  4.]]",-0.309057,112.4643042173594,0.0,0.0,0.8923805331523035,0.0
"[[ 1.  3. 13.  3.  3.]
 [ 4.  1.  6.  3.  3.]
 [ 4.  4.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",13.487710371327935,-1.2278459200073633,0.0,-33.05967528317809,-48.87318254613146,-0.6
"[[ 4.  1. 16.  3.  3.]
 [ 4.  4.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-1.5,214.3800608773954,0.0,0.0,25.18769595306202,0.0
"[[ 1.  1. 13.  3.  3.]
 [ 4.  4.  1.  6.  3.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",163.3709272669125,42.82226771006189,293.3157028696144,43.68913763827605,91.9881945631896,206.7510159006242
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  6.  3.]
 [ 4.  4. 15.  4.  1.]]",221.25769431441245,139.75298311180208,23.08094294502649,291.5260541343865,120.3554170483812,221.31406781822005
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  6.  1.  1.  3.]
 [ 4.  4. 15.  4.  1.]]",338.2881014946361,-1.5,-37.70082358593798,5.1,0.0,56.81746989285653
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  6. 12.  1.  3.]]",20.69592206576174,0.0,67.0992687075271,157.67330668061385,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  6.  3.]
 [ 4.  4.  4.  4.  1.]
 [15.  4.  4.  4.  4.]]",247.37276965130297,307.4163841979505,237.30178109064178,140.94781100778283,246.96476999753,243.43649662186732
"[[ 3.  3.  3.  3. 13.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",15.572157448214504,254.1841998074653,60.120831272718334,101.73560109177882,139.06041498804032,-5.188521923268924
"[[ 1.  1.  3.  3. 13.]
 [ 4.  4.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",27.22877798323659,17.107421222860022,238.14025767804577,-10.971543904019349,277.702570587182,-31.72149326752416
"[[ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  1.  6.]
 [15.  4.  4.  4. 14.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,31.181677455743163,0.0,0.0,180.07342706326227,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [15.  4.  1.  1. 16.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,-29.2548,-30.0,-41.8262336435675,234.32144590004484,-56.33112553780499
"[[ 1.  3.  3.  3. 13.]
 [ 4.  1.  1.  1.  3.]
 [ 4.  4.  4.  4.  6.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",4.793980363649346,84.46834426003534,71.36902946644152,12.137364488117765,70.15948163698002,19.365048024810964
"[[ 1.  1.  3.  3. 13.]
 [ 4.  4.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",31.835966295918915,0.0,3.645611724614264,-10.05400436951709,25.98388170169442,-51.0
"[[ 4.  4.  1.  1. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",58.75356333290573,72.41746493561756,31.855624390443243,0.0,6.910679999999999,70.00295753970919
"[[ 3.  3. 13.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  6.  1.  3.  3.]
 [ 4.  4.  4.  1.  1.]
 [ 4.  4. 15.  4.  4.]]",60.82301442851483,0.0,0.0,0.0,-0.6,45.79915875256821
"[[ 1.  3.  3.  3. 13.]
 [ 4.  1.  6.  3.  3.]
 [ 4.  4.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-1.5,-1.7399999999999998,310.977710317311,1.2036006530400298,0.0,-41.60701217759066
"[[ 1.  1.  3.  3. 13.]
 [ 4.  4.  1.  6.  3.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",77.12713937815094,219.5183101183879,296.19478507679037,42.584375277092974,132.95472803194448,93.66184320717454
"[[ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  6.  3.]
 [15.  4.  4.  4. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,256.44450701513955,23.615620752926223,28.64052711706902,142.04738659782447,-24.214785129558027
"[[ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  3.  3.]
 [15.  4.  4.  1. 16.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-12.592776709268088,81.66296263675542,60.39572222212707,0.0,274.48690738360176,-47.83512452123932
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  1.  3.  3. 13.]
 [ 4.  4.  1.  6.  3.]
 [ 4.  4.  4.  4.  1.]]",4.299608031665585,282.6877360689806,82.24455116338012,21.69204474435693,139.55009918575314,-22.28468670544684
"[[ 3.  3. 13.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  6.  3.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4. 15.  4.  4.]]",241.4853936479124,235.0586720995076,226.9128454495961,242.03756267253272,233.65625741927224,263.7275460466462
"[[ 3.  3. 13.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",209.9351196677664,253.78897180518368,255.91221573361497,253.076362079696,267.3272366963696,220.45243634439225
"[[ 1.  3.  3.  3. 13.]
 [ 4.  1.  1.  3.  3.]
 [ 4.  4.  4.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",260.3750991184811,342.4939931363676,262.8818583728334,143.33178661387842,295.14534959302074,142.2443215727219
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  6.  1.]
 [ 4.  4. 15.  4.  4.]]",123.00310220956143,77.64384401279925,44.028686372159726,357.4173712308806,178.61423749168523,254.59863447115225
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  3.  3.]
 [ 4.  4.  4.  1.  6.]
 [ 4.  4. 15.  4.  4.]]",-1.5,97.1826023866654,-1.5,290.7942912716063,20.36093991149896,47.780847102562205
"[[ 3.  3. 13.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  3.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4. 15.  4.  4.]]",40.986535200164056,3.0,0.0,39.2791473250852,0.0,-0.6
"[[ 3.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  3.]
 [ 4.  4.  4.  4.  1.]
 [15.  4.  4.  4.  4.]]",0.0,3.0,0.0,57.14327993842299,0.0,-0.6
"[[ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  1.  1.  1. 13.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",0.0,-30.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  1.  1.  3. 13.]
 [ 4.  4.  4.  1.  6.]
 [ 4.  4.  4.  4.  4.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  3.  3.]
 [15.  4.  4.  1. 16.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,107.89330442874936,-30.0,-30.0,169.09735489886822,-24.4041417637604
"[[ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  1.  1.  6. 13.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",30.59205165452857,46.5174193651319,-27.109937394681825,-34.0912397194601,276.85122859626927,-41.63112553780499
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  3.  3.  3. 13.]
 [ 4.  1.  1.  6.  3.]
 [ 4.  4.  4.  4.  1.]]",-20.03588910004052,32.085947553714405,-30.0,-36.86223463171834,137.38281202106887,-30.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  1.  1.  3.  3.]]",-0.6,64.50381197860699,0.0,179.2648581663027,159.23579325299858,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  3.]
 [ 4.  4.  4.  4.  6.]
 [15.  4.  4.  4.  4.]]",36.30673814686237,78.40754979716132,75.88258282505547,100.23650511209956,77.79958001999313,70.30349982592813
"[[ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  1.  1.  1. 13.]
 [ 4.  4.  4.  4.  6.]
 [ 4.  4.  4.  4.  4.]]",-46.75664663811071,48.210406271087805,-54.41875395467477,-11.75063931511193,92.76080583027294,-77.20861686094304
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [15.  4.  1.  1. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",0.0,39.56045893591571,26.206640712535915,0.0,0.0,-11.604649490057486
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  6.  1.  1.]
 [ 4.  4.  4.  4. 14.]]",-37.7851902549171,-30.0,-60.89954610935631,-76.47213355594016,-4.48520299398287,-64.77000000000001
"[[ 1.  1.  3.  3. 13.]
 [ 4.  4.  6.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-0.69,-1.5,242.9998538194784,-30.0,-0.6,-30.0
"[[ 4.  4.  6.  1. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-1.5,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",5.384265287156282,123.57066579008536,0.037953801,-1.5656848343541483,0.0,-19.447823484109204
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  3.  3.]
 [ 4.  4.  4.  1.  1.]
 [15.  4.  4.  4.  4.]]",-1.5,3.0,0.0,17.393894150281824,0.0,0.0
"[[ 1.  1. 13.  3.  3.]
 [ 4.  4.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-28.165644240189486,124.8837979727906,3.0,-30.0,-30.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [14.  1.  1.  6. 12.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",28.7133573624204,-51.2955771,-24.566406264491583,-10.387521903400708,-51.0,280.44004924060266
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [11.  1.  1.  6. 14.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",19.88335530520282,17.82138772168004,0.0,-65.69999999999999,-51.0,264.44123833381013
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 14.]
 [ 1.  1.  1.  6.  3.]
 [ 4.  4.  4.  4.  1.]]",3.791551627121629,0.0,0.0,0.0,-25.408876940719995,61.54956951236962
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  6.  1.  3.]
 [ 4.  4. 15.  4.  1.]]",248.6239102058596,0.0,-30.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-1.686233787789415,302.32593788885754,119.37546650625322,100.6119931738196,99.44696014497735,38.34914072024714
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  6.]
 [15.  4.  4.  4.  4.]]",-0.69,232.71027569185867,-1.5,90.24588584501768,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  6.  3.  3.]
 [15.  4.  4.  1.  1.]]",83.34920981812508,13.760216552067604,-59.09490191654059,354.91522119880256,125.70281782181196,-51.79690303444315
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  1.  6.  3.  3.]]",24.463326235034835,0.0,0.0,-1.264034911331752,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [15.  4.  1.  6. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-10.448605432312265,121.05032770049924,47.740523491608826,-34.89959573926878,307.8836139983139,-33.85065278521519
"[[ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  6.  1.]
 [15.  4.  4.  4. 14.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",10.843146284730931,167.99341181226885,-3.862962942074456,4.806334076446504,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  1.  1.  6. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",0.9999207900485167,49.96725870115065,-40.99675539591552,-51.0,329.6537614914624,-56.64037830481666
"[[ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  6.  1.]
 [15.  4.  4.  4. 14.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,-30.0,-30.0,-30.0,144.2345208790215,-4.019573483864534
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  1.  1.  6. 13.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",16.79058529495947,107.22627188993876,-1.3457148816591218,-25.50971377565661,287.5234040287562,-54.798396464379394
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  3.]
 [15.  4.  4.  4. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-24.77851872827621,-27.78969648537146,-40.89187662053946,-30.0,214.18696901871405,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [15.  4.  6.  1.  1.]]",147.83057811320833,-3.4026,37.5597862283239,334.28484468852344,33.50364554315996,-60.92215788891245
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  6.  1.  1.  1.]]",9.935742762093913,0.0,0.0,79.79653576815369,0.0,-30.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  3.  3.  3. 13.]
 [ 4.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]]",0.0,-30.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",72.0403472898638,133.96424905813683,-2.55,67.89501534546076,62.16560048023102,70.75814091675345
"[[ 1.  3. 13.  3.  3.]
 [ 4.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-1.7399999999999998,107.08687267662992,1.165234393229529,-30.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  3.]
 [14.  4.  4.  4. 17.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",0.0,0.0,0.0,0.0,-38.1,53.93727244403608
"[[11.  1.  1.  3.  3.]
 [ 4.  4.  4.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",88.8970816221628,127.27368989299576,84.54692572283406,213.14160542638723,50.06500335184057,87.145508747652
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  3.  3.  3.]
 [ 4.  4.  1.  6. 12.]]",-1.5,0.0,23.05575838691071,-3.496588508053708,20.26830072438376,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 1.  6.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",3.0,0.0,3.0,0.0,0.0,22.40843010527355
"[[ 3.  3.  3.  3. 13.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",258.6001747832318,192.40354064507224,293.08087672072094,144.47632726943917,313.2043433507976,173.0854056520063
"[[ 3.  3. 13.  3.  1.]
 [ 1.  1.  6.  1.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-0.123,-1.7399999999999998,328.4417871541335,0.0,-0.6,0.0
"[[ 3.  3. 13.  1.  1.]
 [ 1.  6.  1.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",77.20281400811947,0.0,0.0,0.0,0.0,0.0
"[[ 1.  1. 11.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",149.20245681798377,116.34117652219794,285.4225244771644,0.0,88.94340836364121,171.51594965781564
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [14.  3.  3.  3. 11.]
 [ 3.  3.  1.  6.  4.]
 [ 1.  1.  4.  4.  4.]]",0.0,0.0,0.0,0.0,0.0,-30.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  6.  4.]
 [12.  1.  4.  4. 14.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",0.0,-23.579814606540435,0.0,0.0,0.0,0.0
"[[13.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4. 15.]]",0.0,41.59649999999999,-1.5,0.0,0.0,0.0
"[[13.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",-0.0632024417530789,-1.5,-1.5,-1.5,11.889233473855125,0.0
"[[13.  3.  3.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4. 15.]]",0.0,0.0,0.0,0.0,-0.6,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  3.  6. 15.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]]",-30.0,20.609051064000003,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  3. 17.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]]",0.0,0.0,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  1. 15.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-30.0,-30.0,-50.19,-30.0,-30.0,0.0
"[[ 3.  3. 14.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-30.0,-30.0,-51.0,-51.0,-30.0,-30.0
"[[ 3.  3. 14.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4. 14.  4.  4.]]",-51.0,-30.0,-30.0,-30.0,0.0,-30.0
"[[ 3.  3. 12.  4.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-51.0,-59.1,-34.38360238392987,-51.0,-71.7280219648848,80.61055224339142
"[[ 3.  3. 14.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1. 14.  4.  4.]]",-30.0,-51.0,-30.0,-30.0,-30.0,-30.0
"[[ 3.  3. 14.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-79.33128958969505,-58.10562359358098,-51.0,-59.1,-74.50684060336309,-30.0
"[[ 3.  3.  3.  3. 12.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [11.  4.  4.  4.  4.]]",-65.69999999999999,-30.0,-51.0,-30.0,-51.0,3.0
"[[ 3.  3.  1.  4. 15.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-54.56685783753902,-5.023012077967003,88.64389818193041,46.10814125209694,-18.78410847957063,265.1081792675822
"[[ 3.  3.  3.  3. 12.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [11.  1.  4.  4.  4.]]",-51.0,0.0,0.0,-30.0,0.0,5.5014
"[[ 3.  3.  3.  6. 15.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-56.63976560537749,14.701854232225628,-30.0,1.980385423311405,-37.87329775479422,195.9923492314908
"[[14.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-30.0,-30.0,-51.0,0.0,0.0,-51.0
"[[14.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4. 14.]]",-30.0,-30.0,-30.0,-30.0,-30.0,0.0
"[[14.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-96.33509999999998,-79.47,-55.408525034797215,-59.1,-77.19982497865567,-28.758736366296016
"[[14.  3.  3.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4. 14.]]",-30.0,-30.0,-30.0,-30.0,0.0,-30.0
"[[14.  3.  1.  4.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-51.0,-30.0,-76.70823314396824,-30.0,-30.0,-30.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [14.  3.  1.  4. 14.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,-30.0,-30.0,-30.0,0.0,0.0
